link,gender,height,weight,firstAppearance,firstAppearanceDate,yearFirstAppeared,heightInInches,weightInPounds,name,universe,publisher,weightCategory,appearanceRaw,appearances,minorAppearances,picLink,superName,fullName,nickName
http://dc.wikia.com/wiki/Mary_Bromfield_(Prime_Earth),Female,"5' 6""",139 lbs (63 kg),"Justice League Vol 2  #8(June, 2012)","June, 2012",2012,66,139,Mary Bromfield,Prime Earth,DC,normal,"[' 9 Appearances of Mary Bromfield (Prime Earth)\n', ' 5 Images featuring Mary Bromfield (Prime Earth)\n']",9,0,https://vignette.wikia.nocookie.net/marvel_dc/images/7/7b/Mary_Bromfield_Prime_Earth_0001.jpg/revision/latest?cb=20150305192000,Mary Bromfield,Mary Bromfield,
http://dc.wikia.com/wiki/Raven_(New_Earth),Female,"5' 11""",139 lbs (63 kg),"DC Comics Presents  #26(October, 1980)","October, 1980",1980,71,139,Raven,New Earth,DC,normal,"[' 425 Appearances of Raven (New Earth)\n', ' 69 Images featuring Raven (New Earth)\n']",425,0,https://vignette.wikia.nocookie.net/marvel_dc/images/3/3f/Raven_002.jpg/revision/latest?cb=20051027194450,Raven,Raven,
http://dc.wikia.com/wiki/Xiang_Po_(New_Earth),Female,"5' 5""",139 lbs (63 kg),"Millennium  #2(January, 1988)","January, 1988",1988,65,139,Xiang Po,New Earth,DC,normal,"[' 47 Appearances of Xiang Po (New Earth)\n', ' 7 Images featuring Xiang Po (New Earth)\n']",47,0,https://vignette.wikia.nocookie.net/marvel_dc/images/2/20/Gloss_001.jpg/revision/latest?cb=20070228122457,Gloss,Xiang Po,
http://dc.wikia.com/wiki/Angel_Beatrix_O%27Day_(New_Earth),Female,"5' 10""",140 lbs (64 kg),"Showcase  #77(September, 1968)","September, 1968",1968,70,140,Angel Beatrix O%27Day,New Earth,DC,normal,"[""  Appearances of Angel Beatrix O'Day (New Earth)\n"", ""  Images featuring Angel Beatrix O'Day (New Earth)\n""]",0,0,https://vignette.wikia.nocookie.net/marvel_dc/images/9/96/Angel_O%27Day_001.jpg/revision/latest?cb=20120824173455,Angel O'Day,Angel Beatrix O'Day,
http://dc.wikia.com/wiki/Bane_(Arkhamverse),Male,"5' 6"" ; 9'2"" (with Experimental Venom)",140 lbs (64 kg) ; 350 lbs. (with Experimental Venom),"Batman: Arkham Asylum: The Road to Arkham(August, 2009)","August, 2009",2009,66,140,Bane,Arkhamverse,DC,normal,"[' 20 Appearances of Bane (Arkhamverse)\n', ' 4 Images featuring Bane (Arkhamverse)\n']",20,0,https://vignette.wikia.nocookie.net/marvel_dc/images/e/ee/BaneBAA.jpg/revision/latest?cb=20100411175310,Bane,Unknown,
http://dc.wikia.com/wiki/Barbara_Minerva_(Prime_Earth),Female,"5' 9""",140 lbs (64 kg),"Justice League Vol 2  #10(August, 2012)","August, 2012",2012,69,140,Barbara Minerva,Prime Earth,DC,normal,"[' 66 Appearances of Barbara Minerva (Prime Earth)\n', ' 30 Images featuring Barbara Minerva (Prime Earth)\n']",66,30 Images featuring Barbara,https://vignette.wikia.nocookie.net/marvel_dc/images/5/5f/Wonder_Woman_Vol_4_23.1_The_Cheetah_Textless.jpg/revision/latest?cb=20130918234906,Cheetah,Barbara Ann Minerva,
http://dc.wikia.com/wiki/Beatriz_da_Costa_(New_Earth),Female,"5' 8""",140 lbs (64 kg),"DC Comics Presents  #46(June, 1982)","June, 1982",1982,68,140,Beatriz da Costa,New Earth,DC,normal,"[' 344 Appearances of Beatriz da Costa (New Earth)\n', ' 67 Images featuring Beatriz da Costa (New Earth)\n']",344,0,https://vignette.wikia.nocookie.net/marvel_dc/images/0/0f/Beatriz_da_Costa_007.jpg/revision/latest?cb=20170421171252,Fire,"Beatriz ""Bea"" Bonilla da Costa",Bea Costa
http://dc.wikia.com/wiki/Beatriz_da_Costa_(Prime_Earth),Female,"5' 8""",140 lbs (64 kg),"Justice League International Vol 3  #1(November, 2011)","November, 2011",2011,68,140,Beatriz da Costa,Prime Earth,DC,normal,"[' 13 Appearances of Beatriz da Costa (Prime Earth)\n', ' 24 Images featuring Beatriz da Costa (Prime Earth)\n']",13,0,https://vignette.wikia.nocookie.net/marvel_dc/images/d/dd/Fire_Prime_Earth_0001.jpg/revision/latest?cb=20140822192059,Fire,"Beatriz ""Bea"" Bonilla da Costa",Bea Costa
http://dc.wikia.com/wiki/Bernadeth_(New_Earth),Female,"5' 10""",140 lbs (64 kg),"Mister Miracle  #6(February, 1972)","February, 1972",1972,70,140,Bernadeth,New Earth,DC,normal,"[' 63 Appearances of Bernadeth (New Earth)\n', ' 21 Images featuring Bernadeth (New Earth)\n']",63,0,https://vignette.wikia.nocookie.net/marvel_dc/images/9/9a/Bernadeth_0001.jpg/revision/latest?cb=20150125040655,Bernadeth,Bernadeth,
http://dc.wikia.com/wiki/Brek_Bannin_(Pre-Zero_Hour),Male,"5' 5""",140 lbs (64 kg),"Adventure Comics  #306(March, 1963)","March, 1963",1963,65,140,Brek Bannin,Pre-Zero Hour,DC,normal,"[' 136 Appearances of Brek Bannin (Pre-Zero Hour)\n', ' 8 Images featuring Brek Bannin (Pre-Zero Hour)\n']",136,0,https://vignette.wikia.nocookie.net/marvel_dc/images/1/1c/Polar_Boy_01.jpg/revision/latest?cb=20080808052733,Polar Boy,Brek Bannin,
http://dc.wikia.com/wiki/Buddy_Blank_(Earth-AD),Male,"5' 7"" (as Buddy Blank);  6'5"" (as OMAC)",140 lbs (64 kg) (as Buddy Blank);  500 lbs (as OMAC),"OMAC  #1(October, 1974)","October, 1974",1974,67,140,Buddy Blank,Earth-AD,DC,normal,"[' 57 Appearances of Buddy Blank (Earth-AD)\n', ' 9 Images featuring Buddy Blank (Earth-AD)\n']",57,0,https://vignette.wikia.nocookie.net/marvel_dc/images/6/6d/OMAC_Buddy_Blank_002.jpg/revision/latest?cb=20120422212248,OMAC,Buddy Blank,
http://dc.wikia.com/wiki/Carmen_Leno_(New_Earth),Female,"6' 0""",140 lbs (64 kg),"Resurrection Man  #1(May, 1997)","May, 1997",1997,72,140,Carmen Leno,New Earth,DC,normal,"[' 29 Appearances of Carmen Leno (New Earth)\n', ' 8 Images featuring Carmen Leno (New Earth)\n']",29,0,https://vignette.wikia.nocookie.net/marvel_dc/images/0/05/Carmen_Leno_003.jpg/revision/latest?cb=20120826093520,Carmen Leno,Carmen Leno,
http://dc.wikia.com/wiki/Catherine_Grant_(New_Earth),Female,"5' 10""",140 lbs (64 kg),"Adventures of Superman  #424(January, 1987)","January, 1987",1987,70,140,Catherine Grant,New Earth,DC,normal,"[' 165 Appearances of Catherine Grant (New Earth)\n', ' 9 Images featuring Catherine Grant (New Earth)\n']",165,0,https://vignette.wikia.nocookie.net/marvel_dc/images/1/14/Cat_Grant_New_Earth_002.jpg/revision/latest?cb=20110507155850,Cat Grant,Catherine Jane Grant,
http://dc.wikia.com/wiki/Chrysalis_(New_Earth),Female,"5' 6""",140 lbs (64 kg),"Justice League Quarterly  #17(December, 1994)","December, 1994",1994,66,140,Chrysalis,New Earth,DC,normal,"[' 5 Appearances of Chrysalis (New Earth)\n', ' 1 Images featuring Chrysalis (New Earth)\n']",5,0,https://vignette.wikia.nocookie.net/marvel_dc/images/0/01/Chrysalis.png/revision/latest?cb=20110123183506,Chrysalis,None,
http://dc.wikia.com/wiki/Cinnamon_II_(New_Earth),Female,"5' 9""",140 lbs (64 kg),"Cinnamon: El Ciclo  #1(October, 2003)","October, 2003",2003,69,140,Cinnamon II,New Earth,DC,normal,"[' 9 Appearances of Cinnamon II (New Earth)\n', ' 5 Images featuring Cinnamon II (New Earth)\n']",9,0,https://vignette.wikia.nocookie.net/marvel_dc/images/f/f8/Cinnamon_El_Ciclo_Vol_1_1_Textless.jpg/revision/latest?cb=20150728194635,Cinnamon,Cinnamon,
http://dc.wikia.com/wiki/Clifton_Lacey_(New_Earth),Male,"5' 7""",140 lbs (64 kg),"Kobra  #2(May, 1976)","May, 1976",1976,67,140,Clifton Lacey,New Earth,DC,normal,"[' 4 Appearances of Clifton Lacey (New Earth)\n', ' 1 Images featuring Clifton Lacey (New Earth)\n']",4,0,https://vignette.wikia.nocookie.net/marvel_dc/images/f/f6/Solaris_01.jpg/revision/latest?cb=20110611204401,Solaris,Clifton Lacey,
http://dc.wikia.com/wiki/Cylvia_Anita_Cyber_(New_Earth),Female,"6' 2""",140 lbs (64 kg),"JLA  #61(February, 2002)","February, 2002",2002,74,140,Cylvia Anita Cyber,New Earth,DC,under,"[' 11 Appearances of Cylvia Anita Cyber (New Earth)\n', ' 1 Images featuring Cylvia Anita Cyber (New Earth)\n']",11,0,https://vignette.wikia.nocookie.net/marvel_dc/images/c/cc/Cylvia_Anita_Cyber.png/revision/latest?cb=20110418134503,Doctor Cyber,Cylvia Anita Cyber,
http://dc.wikia.com/wiki/Donna_Troy_(New_Earth),Female,"5' 9""",140 lbs (64 kg),"Brave and the Bold  #60(July, 1965)","July, 1965",1965,69,140,Donna Troy,New Earth,DC,normal,"[' 898 Appearances of Donna Troy (New Earth)\n', ' 195 Images featuring Donna Troy (New Earth)\n']",898,0,https://vignette.wikia.nocookie.net/marvel_dc/images/e/ea/DC_Special_Return_of_Donna_Troy_Vol_1_4_Textless.jpg/revision/latest?cb=20161018203821,Donna Troy,Donna Hinckley Stacy Troy,
http://dc.wikia.com/wiki/Eldon_Sinclair_(Impact),Male,"5' 9""",140 lbs (64 kg),"Fly Vol 2  #1(August, 1991)","August, 1991",1991,69,140,Eldon Sinclair,Impact,DC,normal,"[' 2 Appearances of Eldon Sinclair (Impact)\n', ' 1 Images featuring Eldon Sinclair (Impact)\n']",2,0,https://vignette.wikia.nocookie.net/marvel_dc/images/b/b8/Eldon_Sinclair.png/revision/latest?cb=20110329181201,Eldon Sinclair,Eldon Sinclair,
http://dc.wikia.com/wiki/Elizabeth_Lawrence_(New_Earth),Female,"5' 6""",140 lbs (64 kg),"Boy Commandos  #1(December, 1942)","December, 1942",1942,66,140,Elizabeth Lawrence,New Earth,DC,normal,"[' 150 Appearances of Elizabeth Lawrence (New Earth)\n', ' 14 Images featuring Elizabeth Lawrence (New Earth)\n']",150,0,https://vignette.wikia.nocookie.net/marvel_dc/images/d/d7/Libby_Lawrence_003.png/revision/latest?cb=20120224113644,Liberty Belle,"Elizabeth ""Libby"" Lawrence-Chambers",Libby Lawrence-Chambers
http://dc.wikia.com/wiki/Harleen_Quinzel_(Arkhamverse),Female,"5' 7""",140 lbs (64 kg),"Batman: Arkham Asylum: The Road to Arkham(August, 2009)","August, 2009",2009,67,140,Harleen Quinzel,Arkhamverse,DC,normal,"[' 38 Appearances of Harleen Quinzel (Arkhamverse)\n', ' 18 Images featuring Harleen Quinzel (Arkhamverse)\n']",38,0,https://vignette.wikia.nocookie.net/marvel_dc/images/9/92/Batman_Arkham_Knight_Vol_1_2_Textless.jpg/revision/latest?cb=20150408203902,Harley Quinn,Harleen Frances Quinzel,
http://dc.wikia.com/wiki/Harleen_Quinzel_(New_Earth),Female,"5' 7""",140 lbs (64 kg),"Batman: Harley Quinn(October, 1999)","October, 1999",1999,67,140,Harleen Quinzel,New Earth,DC,normal,"[' 189 Appearances of Harleen Quinzel (New Earth)\n', ' 104 Images featuring Harleen Quinzel (New Earth)\n']",189,0,https://vignette.wikia.nocookie.net/marvel_dc/images/9/9c/Harley_Quinn_0002.jpg/revision/latest?cb=20140924160126,Harley Quinn,Harleen Francis Quinzel,
http://dc.wikia.com/wiki/Inada_Akatsu_(New_Earth),Male,"5' 8""",140 lbs (64 kg),Justice League International Annual  #3(1989),1989,1989,68,140,Inada Akatsu,New Earth,DC,normal,"[' 1 Appearances of Inada Akatsu (New Earth)\n', ' 1 Images featuring Inada Akatsu (New Earth)\n']",1,0,https://vignette.wikia.nocookie.net/marvel_dc/images/5/55/Inada_Akatsu.png/revision/latest?cb=20110220154556,Inada Akatsu,Inada Akatsu,
http://dc.wikia.com/wiki/Jan_Arrah_(Earth-Prime),Male,"5' 7""",140 lbs (64 kg),"Teen Titans/Legion Special  #1(November, 2004)","November, 2004",2004,67,140,Jan Arrah,Earth-Prime,DC,normal,"[' 44 Appearances of Jan Arrah (Earth-Prime)\n', ' 15 Images featuring Jan Arrah (Earth-Prime)\n']",44,0,https://vignette.wikia.nocookie.net/marvel_dc/images/c/c6/Element_Lad_%28Jan_Arrah%29.jpg/revision/latest?cb=20070205173333,Element Lad,Jan Arrah,
http://dc.wikia.com/wiki/Jonathan_Crane_(Arkhamverse),Male,"6' 0""",140 lbs (64 kg),"Batman: Arkham Asylum: The Road to Arkham(August, 2009)","August, 2009",2009,72,140,Jonathan Crane,Arkhamverse,DC,normal,"[' 18 Appearances of Jonathan Crane (Arkhamverse)\n', ' 3 Images featuring Jonathan Crane (Arkhamverse)\n']",18,0,https://vignette.wikia.nocookie.net/marvel_dc/images/9/94/ScarecrowBAA.jpg/revision/latest?cb=20100411175306,Scarecrow,Jonathan Crane,
http://dc.wikia.com/wiki/Jonathan_Crane_(New_Earth),Male,"6' 0""",140 lbs (64 kg),"Detective Comics  #571(February, 1987)","February, 1987",1987,72,140,Jonathan Crane,New Earth,DC,normal,"[' 250 Appearances of Jonathan Crane (New Earth)\n', ' 92 Images featuring Jonathan Crane (New Earth)\n']",250,0,https://vignette.wikia.nocookie.net/marvel_dc/images/3/39/Scarecrow_0004.jpg/revision/latest?cb=20140725172309,Scarecrow,Jonathan Crane,
http://dc.wikia.com/wiki/Jonathan_Crane_(Prime_Earth),Male,"6' 0""",140 lbs (64 kg),"Batman Vol 2  #1(November, 2011)","November, 2011",2011,72,140,Jonathan Crane,Prime Earth,DC,normal,"[' 124 Appearances of Jonathan Crane (Prime Earth)\n', ' 36 Images featuring Jonathan Crane (Prime Earth)\n']",124,0,https://vignette.wikia.nocookie.net/marvel_dc/images/0/00/Detective_Comics_Vol_2_23.3_The_Scarecrow_Textless.jpg/revision/latest?cb=20160204225402,Scarecrow,Jonathan Crane,
http://dc.wikia.com/wiki/Julia_Deneiros_(New_Earth),Female,"5' 3""",140 lbs (64 kg),"Wonder Woman Vol 2  #3(April, 1987)","April, 1987",1987,63,140,Julia Deneiros,New Earth,DC,normal,"[' 85 Appearances of Julia Deneiros (New Earth)\n', ' 4 Images featuring Julia Deneiros (New Earth)\n']",85,0,https://vignette.wikia.nocookie.net/marvel_dc/images/b/b9/Julia_Kapatelis_01.jpg/revision/latest?cb=20091126191659,Julia Kapatelis,Julia Deneiros Kapatelis,
http://dc.wikia.com/wiki/Komand%27r_(New_Earth),Female,"6' 2""",140 lbs (64 kg),"Tales of the New Teen Titans  #4(September, 1982)","September, 1982",1982,74,140,Komand%27r,New Earth,DC,under,"[""  Appearances of Komand'r (New Earth)\n"", ""  Images featuring Komand'r (New Earth)\n""]",0,0,https://vignette.wikia.nocookie.net/marvel_dc/images/f/f6/Blackfire_003.jpg/revision/latest?cb=20051110043641,Blackfire,Komand'r,
http://dc.wikia.com/wiki/Lisly_Bonner_(Prime_Earth),Female,"5' 10""",140 lbs (64 kg),"Batgirl Vol 4  #5(March, 2012)","March, 2012",2012,70,140,Lisly Bonner,Prime Earth,DC,normal,"[' 8 Appearances of Lisly Bonner (Prime Earth)\n', ' 1 Images featuring Lisly Bonner (Prime Earth)\n']",8,0,https://vignette.wikia.nocookie.net/marvel_dc/images/a/a5/Gretel.jpg/revision/latest?cb=20120201194250,Gretel,Lisly Bonner,
http://dc.wikia.com/wiki/Mari_McCabe_(New_Earth),Female,"5' 9""",140 lbs (64 kg),"Action Comics  #521(July, 1981)","July, 1981",1981,69,140,Mari McCabe,New Earth,DC,normal,"[' 276 Appearances of Mari McCabe (New Earth)\n', ' 99 Images featuring Mari McCabe (New Earth)\n']",276,0,https://vignette.wikia.nocookie.net/marvel_dc/images/9/95/Vixen_0003.jpg/revision/latest?cb=20120611055002,Vixen,Mari Jiwe McCabe,
http://dc.wikia.com/wiki/Mari_McCabe_(Prime_Earth),Female,"5' 9""",140 lbs (64 kg),"Justice League International Vol 3  #1(November, 2011)","November, 2011",2011,69,140,Mari McCabe,Prime Earth,DC,normal,"[' 61 Appearances of Mari McCabe (Prime Earth)\n', ' 52 Images featuring Mari McCabe (Prime Earth)\n']",61,0,https://vignette.wikia.nocookie.net/marvel_dc/images/b/bf/Justice_League_of_America_Vixen_Rebirth_Vol_1_1_Textless_Variant.jpg/revision/latest?cb=20170113081023,Vixen,Mari Jiwe McCabe,
http://dc.wikia.com/wiki/Meridian_(Impact),Female,"6' 0""",140 lbs (64 kg),"Web (Impact)  #3(November, 1991)","November, 1991",1991,72,140,Meridian,Impact,DC,normal,"[' 2 Appearances of Meridian (Impact)\n', ' 1 Images featuring Meridian (Impact)\n']",2,0,https://vignette.wikia.nocookie.net/marvel_dc/images/8/83/Meridian_Impact.png/revision/latest?cb=20110516210602,Meridian,Unknown,
http://dc.wikia.com/wiki/Nash_(New_Earth),Female,"5' 8""",140 lbs (64 kg),"Starman Vol 2  #0(October, 1994)","October, 1994",1994,68,140,Nash,New Earth,DC,normal,"[' 28 Appearances of Nash (New Earth)\n', ' 5 Images featuring Nash (New Earth)\n']",28,0,https://vignette.wikia.nocookie.net/marvel_dc/images/d/d5/Nash_%28New_Earth%29_002.jpg/revision/latest?cb=20120214205321,Mist,Nash,
http://dc.wikia.com/wiki/Natalia_Knight_(New_Earth),Female,"5' 10""",140 lbs (64 kg),"Detective Comics  #529(August, 1983)","August, 1983",1983,70,140,Natalia Knight,New Earth,DC,normal,"[' 33 Appearances of Natalia Knight (New Earth)\n', ' 23 Images featuring Natalia Knight (New Earth)\n']",33,0,https://vignette.wikia.nocookie.net/marvel_dc/images/f/f2/Nocturna_05.jpg/revision/latest?cb=20170120214540,Nocturna,Natalia Knight,
http://dc.wikia.com/wiki/Natalia_Mitternacht_(Prime_Earth),Female,"5' 10""",140 lbs (64 kg),"Detective Comics Vol 2  #9(July, 2012)","July, 2012",2012,70,140,Natalia Mitternacht,Prime Earth,DC,normal,"[' 15 Appearances of Natalia Mitternacht (Prime Earth)\n', ' 4 Images featuring Natalia Mitternacht (Prime Earth)\n']",15,0,https://vignette.wikia.nocookie.net/marvel_dc/images/4/47/Natalia_Mitternacht_Prime_Earth_001.jpg/revision/latest?cb=20150219151127,Nocturna,Natalia Mitternacht,
http://dc.wikia.com/wiki/Sebastian_Blood_IX_(New_Earth),Male,"5' 4""",140 lbs (64 kg),"Outsiders Vol 3  #6(January, 2004)","January, 2004",2004,64,140,Sebastian Blood IX,New Earth,DC,normal,"[' 13 Appearances of Sebastian Blood IX (New Earth)\n', ' 5 Images featuring Sebastian Blood IX (New Earth)\n']",13,0,https://vignette.wikia.nocookie.net/marvel_dc/images/a/a2/Faces_of_Evil_Brother_Blood_01.jpg/revision/latest?cb=20081022143858,Brother Blood IX,Sebastian Blood IX,
http://dc.wikia.com/wiki/Sharon_Vance_(New_Earth),Female,"5' 6""",140 lbs (64 kg),"Superman Vol 2  #149(October, 1999)","October, 1999",1999,66,140,Sharon Vance,New Earth,DC,normal,"[' 11 Appearances of Sharon Vance (New Earth)\n', ' 4 Images featuring Sharon Vance (New Earth)\n']",11,0,https://vignette.wikia.nocookie.net/marvel_dc/images/6/69/Strange_Visitor_01.jpg/revision/latest?cb=20120916124008,Strange Visitor,Sharon Vance,
http://dc.wikia.com/wiki/Syonide_II_(New_Earth),Female,"5' 5""",140 lbs (64 kg),"Batman and the Outsiders  #19(March, 1985)","March, 1985",1985,65,140,Syonide II,New Earth,DC,normal,"[' 14 Appearances of Syonide II (New Earth)\n', ' 3 Images featuring Syonide II (New Earth)\n']",14,0,https://vignette.wikia.nocookie.net/marvel_dc/images/0/00/Syonide_II_0001.jpg/revision/latest?cb=20180125121330,Syonide,Unknown,
http://dc.wikia.com/wiki/Ursa_(New_Earth),Female,"5' 10""",140 lbs (64 kg),"Action Comics  #845(January, 2007)","January, 2007",2007,70,140,Ursa,New Earth,DC,normal,"[' 39 Appearances of Ursa (New Earth)\n', ' 13 Images featuring Ursa (New Earth)\n']",39,0,https://vignette.wikia.nocookie.net/marvel_dc/images/e/e3/Ursa_1.JPG/revision/latest?cb=20070214034313,Ursa,Ursa,
http://dc.wikia.com/wiki/Veronica_Sinclair_(New_Earth),Female,"5' 9""",140 lbs (64 kg),"JSA Secret Files and Origins  #2(September, 2001)","September, 2001",2001,69,140,Veronica Sinclair,New Earth,DC,normal,"[' 21 Appearances of Veronica Sinclair (New Earth)\n', ' 8 Images featuring Veronica Sinclair (New Earth)\n']",21,0,https://vignette.wikia.nocookie.net/marvel_dc/images/b/b1/Roulette_003.jpg/revision/latest?cb=20170324191057,Roulette,Veronica Sinclair,
http://dc.wikia.com/wiki/Veronica_Sinclair_(Prime_Earth),Female,"5' 9""",140 lbs (64 kg),"Catwoman Vol 4  #30(June, 2014)","June, 2014",2014,69,140,Veronica Sinclair,Prime Earth,DC,normal,"[' 7 Appearances of Veronica Sinclair (Prime Earth)\n', ' 3 Images featuring Veronica Sinclair (Prime Earth)\n']",7,0,https://vignette.wikia.nocookie.net/marvel_dc/images/4/44/Catwoman_Vol_4_33_Textless.jpg/revision/latest?cb=20140723170940,Roulette,Veronica Sinclair,
http://dc.wikia.com/wiki/Virgil_Hawkins_(Dakotaverse),Male,"5' 7""",140 lbs (64 kg),"Static  #1(June, 1993)","June, 1993",1993,67,140,Virgil Hawkins,Dakotaverse,DC,normal,"[' 98 Appearances of Virgil Hawkins (Dakotaverse)\n', ' 59 Images featuring Virgil Hawkins (Dakotaverse)\n']",98,0,https://vignette.wikia.nocookie.net/marvel_dc/images/f/f9/Static_01.jpg/revision/latest?cb=20081105224322,Static,Virgil Ovid Hawkins,
http://dc.wikia.com/wiki/Virgil_Hawkins_(DCAU),Male,"5' 7""",140 lbs (64 kg),"Superman & Batman Magazine  #7(December, 1994)","December, 1994",1994,67,140,Virgil Hawkins,DCAU,DC,normal,"[' 18 Appearances of Virgil Hawkins (DCAU)\n', ' 4 Images featuring Virgil Hawkins (DCAU)\n']",18,0,https://vignette.wikia.nocookie.net/marvel_dc/images/4/42/Virgil_Hawkins_DCAU_001.jpg/revision/latest?cb=20120814075755,Static,Virgil Ovid Hawkins,
http://dc.wikia.com/wiki/Walter_Kovacs_(Watchmen),Male,"5' 6""",140 lbs (64 kg),"Watchmen  #1(September, 1986)","September, 1986",1986,66,140,Walter Kovacs,Watchmen,DC,normal,"[' 34 Appearances of Walter Kovacs (Watchmen)\n', ' 16 Images featuring Walter Kovacs (Watchmen)\n']",34,0,https://vignette.wikia.nocookie.net/marvel_dc/images/d/d9/Rorshach_0011.JPG/revision/latest?cb=20121120000300,Rorschach,Walter Joseph Kovacs,
http://dc.wikia.com/wiki/Willoughby_Kipling_(New_Earth),Male,"6' 0""",140 lbs (64 kg),"Doom Patrol Vol 2  #31(April, 1990)","April, 1990",1990,72,140,Willoughby Kipling,New Earth,DC,normal,"[' 9 Appearances of Willoughby Kipling (New Earth)\n', ' 2 Images featuring Willoughby Kipling (New Earth)\n']",9,0,https://vignette.wikia.nocookie.net/marvel_dc/images/c/c0/Willoughby_Kipling_001.jpg/revision/latest?cb=20091019221421,Willoughby Kipling,Willoughby Kipling,
http://dc.wikia.com/wiki/Wing_How_(New_Earth),Male,"5' 6""",140 lbs (64 kg),"Detective Comics  #20(October, 1938)","October, 1938",1938,66,140,Wing How,New Earth,DC,normal,"[' 114 Appearances of Wing How (New Earth)\n', ' 7 Images featuring Wing How (New Earth)\n']",114,0,https://vignette.wikia.nocookie.net/marvel_dc/images/1/1c/Wing_How.JPG/revision/latest?cb=20090620055653,Wing,Wing How,
